,QUEUE_LENGTH,ID,TIME,STATE,QUEUE_TIME,PAT_CLASS,DIRECTION
749,0,53,68661,F,0,0,IN
750,0,45,68704,F,0,0,OUT
751,0,45,68704,E,0,0,IN
752,0,10,68961,E,0,0,OUT
753,0,10,68961,F,0,0,IN
754,0,10,68961,F,0,0,OUT
755,0,10,68961,I,0,0,IN
756,0,10,69050,I,0,0,OUT
757,0,10,69050,F,0,0,IN
758,0,53,69051,F,0,0,OUT
759,0,53,69051,I,0,0,IN
760,0,4,69083,F,0,0,OUT
761,0,4,69083,E,0,0,IN
762,0,53,69086,I,0,0,OUT
763,0,53,69086,F,0,0,IN
764,0,53,69097,F,0,0,OUT
765,0,53,69097,I,0,0,IN
766,0,53,69166,I,0,0,OUT
767,0,53,69166,E,0,0,IN
768,0,12,69217,F,0,0,OUT
769,0,12,69217,I,0,0,IN
770,0,12,69232,I,0,0,OUT
771,0,12,69232,E,0,0,IN
772,0,49,69242,F,0,0,OUT
773,0,49,69242,E,0,0,IN
774,0,17,69285,E,0,0,OUT
775,0,17,69285,F,0,0,IN
776,0,28,69292,F,0,0,OUT
777,0,28,69292,E,0,0,IN
778,0,25,69562,E,0,0,OUT
779,0,25,69562,F,0,0,IN
780,0,37,69674,E,0,0,OUT
781,0,37,69674,F,0,0,IN
782,0,30,69899,F,0,0,OUT
783,0,30,69899,I,0,0,IN
784,0,54,69908,_,0,0,IN
785,0,54,69908,_,0,0,OUT
786,0,54,69908,F,0,0,IN
787,0,37,69923,F,0,0,OUT
788,0,37,69923,E,0,0,IN
789,0,30,69959,I,0,0,OUT
790,0,30,69959,F,0,0,IN
791,0,54,70003,F,0,0,OUT
792,0,54,70003,I,0,0,IN
793,0,54,70027,I,0,0,OUT
794,0,54,70027,F,0,0,IN
795,0,55,70028,_,0,0,IN
796,0,55,70028,_,0,0,OUT
797,0,55,70028,F,0,0,IN
798,0,56,70085,_,0,0,IN
799,0,56,70085,_,0,0,OUT
800,0,56,70085,F,0,0,IN
801,0,56,70172,F,0,0,OUT
802,0,56,70172,I,0,0,IN
803,0,57,70177,_,0,0,IN
804,0,57,70177,_,0,0,OUT
805,0,57,70177,E,0,0,IN
806,0,56,70210,I,0,0,OUT
807,0,56,70210,F,0,0,IN
808,0,13,70262,E,0,0,OUT
809,0,13,70262,F,0,0,IN
810,0,58,70264,_,0,0,IN
811,0,58,70264,_,0,0,OUT
812,0,58,70264,F,0,0,IN
813,0,55,70344,F,0,0,OUT
814,0,55,70344,I,0,0,IN
815,0,55,70374,I,0,0,OUT
816,0,55,70374,F,0,0,IN
817,0,16,70388,E,0,0,OUT
818,0,16,70388,I,0,0,IN
819,0,7,70522,F,0,0,OUT
820,0,7,70522,I,0,0,IN
821,0,7,70532,I,0,0,OUT
822,0,7,70532,F,0,0,IN
823,0,28,70630,E,0,0,OUT
824,0,28,70630,F,0,0,IN
825,0,16,70688,I,0,0,OUT
826,0,16,70688,E,0,0,IN
827,0,43,71102,E,0,0,OUT
828,0,43,71102,F,0,0,IN
829,0,-1,71120,IXX,0,-1,IN
830,0,16,71195,E,0,0,OUT
831,0,16,71195,F,0,0,IN
832,0,11,71231,F,0,0,OUT
833,0,11,71231,E,0,0,IN
834,0,43,71255,F,0,0,OUT
835,0,43,71255,I,0,0,IN
836,0,16,71263,F,0,0,OUT
837,0,16,71263,E,0,0,IN
838,0,43,71280,I,0,0,OUT
839,0,43,71280,F,0,0,IN
840,0,16,71331,E,0,0,OUT
841,0,16,71331,F,0,0,IN
842,0,33,71839,F,0,0,OUT
843,0,33,71839,I,0,0,IN
844,0,33,71863,I,0,0,OUT
845,0,33,71863,F,0,0,IN
846,0,58,71930,F,0,0,OUT
847,0,58,71930,E,0,0,IN
848,0,21,71937,F,0,0,OUT
849,0,21,71937,E,0,0,IN
850,0,46,72089,E,0,0,OUT
851,0,46,72089,F,0,0,IN
852,0,38,72326,E,0,0,OUT
853,0,38,72326,F,0,0,IN
854,0,-1,72362,IXX,1242,-1,OUT
855,0,38,72383,F,0,0,OUT
856,0,38,72383,E,0,0,IN
857,0,38,72427,E,0,0,OUT
858,0,38,72427,F,0,0,IN
859,0,38,72539,F,0,0,OUT
860,0,38,72539,E,0,0,IN
861,0,16,72547,F,0,0,OUT
862,0,16,72547,E,0,0,IN
863,0,18,72679,E,0,0,OUT
864,0,18,72679,F,0,0,IN
865,0,56,72679,F,0,0,OUT
866,0,56,72679,I,0,0,IN
867,0,59,72705,_,0,0,IN
868,0,59,72705,_,0,0,OUT
869,0,59,72705,F,0,0,IN
870,0,18,72736,F,0,0,OUT
871,0,18,72736,E,0,0,IN
872,0,56,72739,I,0,0,OUT
873,0,56,72739,F,0,0,IN
874,0,60,72747,_,0,0,IN
875,0,60,72747,_,0,0,OUT
876,0,60,72747,F,0,0,IN
877,0,56,72833,F,0,0,OUT
878,0,56,72833,I,0,0,IN
879,0,43,72840,F,0,0,OUT
880,0,43,72840,E,0,0,IN
881,0,56,72848,I,0,0,OUT
882,0,56,72848,F,0,0,IN
883,0,61,72884,_,0,0,IN
884,0,61,72884,_,0,0,OUT
885,0,61,72884,F,0,0,IN
886,0,61,72901,F,0,0,OUT
887,0,61,72901,I,0,0,IN
888,0,61,72935,I,0,0,OUT
889,0,61,72935,F,0,0,IN
890,0,10,73005,F,0,0,OUT
891,0,10,73005,E,0,0,IN
892,0,10,73008,E,0,0,OUT
893,0,10,73008,F,0,0,IN
894,0,61,73018,F,0,0,OUT
895,0,61,73018,E,0,0,IN
896,0,34,73039,F,0,0,OUT
897,0,34,73039,E,0,0,IN
898,0,56,73094,F,0,0,OUT
899,0,56,73094,E,0,0,IN
900,0,62,73483,_,0,0,IN
901,0,62,73483,_,0,0,OUT
902,0,62,73483,F,0,0,IN
903,0,63,73705,_,0,0,IN
904,0,63,73705,_,0,0,OUT
905,0,63,73705,F,0,0,IN
906,0,44,73724,F,0,0,OUT
907,0,44,73724,I,0,0,IN
908,0,44,73774,I,0,0,OUT
909,0,44,73774,E,0,0,IN
910,0,32,73834,E,0,0,OUT
911,0,32,73834,F,0,0,IN
912,0,55,73874,F,0,0,OUT
913,0,55,73874,E,0,0,IN
914,0,63,73929,F,0,0,OUT
915,0,63,73929,E,0,0,IN
916,0,64,74222,_,0,0,IN
917,0,64,74222,_,0,0,OUT
918,0,64,74222,F,0,0,IN
919,0,65,74249,_,0,0,IN
920,0,65,74249,_,0,0,OUT
921,0,65,74249,F,0,0,IN
922,0,33,74271,F,0,0,OUT
923,0,33,74271,E,0,0,IN
924,0,66,74295,_,0,0,IN
925,0,66,74295,_,0,0,OUT
926,0,66,74295,F,0,0,IN
927,0,50,74387,F,0,0,OUT
928,0,50,74387,E,0,0,IN
929,0,66,74438,F,0,0,OUT
930,0,66,74438,E,0,0,IN
931,0,66,74450,E,0,0,OUT
932,0,66,74450,F,0,0,IN
933,0,46,74509,F,0,0,OUT
934,0,46,74509,E,0,0,IN
935,0,66,74558,F,0,0,OUT
936,0,66,74558,I,0,0,IN
937,0,66,74612,I,0,0,OUT
938,0,66,74612,F,0,0,IN
939,0,66,74626,F,0,0,OUT
940,0,66,74626,E,0,0,IN
941,0,67,74720,_,0,0,IN
942,0,67,74720,_,0,0,OUT
943,0,67,74720,F,0,0,IN
944,0,64,74819,F,0,0,OUT
945,0,64,74819,E,0,0,IN
946,0,37,74927,E,0,0,OUT
947,0,37,74927,I,0,0,IN
948,0,37,74947,I,0,0,OUT
949,0,37,74947,F,0,0,IN
950,0,37,74987,F,0,0,OUT
951,0,37,74987,I,0,0,IN
952,0,37,75031,I,0,0,OUT
953,0,37,75031,F,0,0,IN
954,0,64,75081,E,0,0,OUT
955,0,64,75081,F,0,0,IN
956,0,31,75092,E,0,0,OUT
957,0,31,75092,I,0,0,IN
958,0,37,75094,F,0,0,OUT
959,0,37,75094,E,0,0,IN
960,0,31,75106,I,0,0,OUT
961,0,31,75106,F,0,0,IN
962,0,1,75410,E,0,0,OUT
963,0,1,75410,F,0,0,IN
964,0,41,75446,E,0,0,OUT
965,0,41,75446,F,0,0,IN
966,0,1,75532,F,0,0,OUT
967,0,1,75532,I,0,0,IN
968,0,1,75562,I,0,0,OUT
969,0,1,75562,F,0,0,IN
970,0,59,75820,F,0,0,OUT
971,0,59,75820,I,0,0,IN
972,0,59,75844,I,0,0,OUT
973,0,59,75844,F,0,0,IN
974,0,7,75882,F,0,0,OUT
975,0,7,75882,E,0,0,IN
976,0,5,76008,E,0,0,OUT
977,0,5,76008,I,0,0,IN
978,0,34,76037,E,0,0,OUT
979,0,34,76037,I,0,0,IN
980,0,5,76037,I,0,0,OUT
981,0,5,76037,F,0,0,IN
982,0,34,76057,I,0,0,OUT
983,0,34,76057,F,0,0,IN
984,0,34,76169,F,0,0,OUT
985,0,34,76169,E,0,0,IN
986,0,5,76189,F,0,0,OUT
987,0,5,76189,E,0,0,IN
988,0,22,76454,E,0,0,OUT
989,0,22,76454,F,0,0,IN
990,0,5,76454,E,0,0,OUT
991,0,5,76454,F,0,0,IN
992,0,31,76552,F,0,0,OUT
993,0,31,76552,E,0,0,IN
994,0,62,76821,F,0,0,OUT
995,0,62,76821,I,0,0,IN
996,0,10,76822,F,0,0,OUT
997,0,10,76822,I,0,0,IN
998,0,62,76856,I,0,0,OUT
999,0,62,76856,F,0,0,IN
1000,0,10,76881,I,0,0,OUT
1001,0,10,76881,F,0,0,IN
1002,0,62,76997,F,0,0,OUT
1003,0,62,76997,E,0,0,IN
1004,0,47,77037,F,0,0,OUT
1005,0,47,77037,I,0,0,IN
1006,0,11,77076,E,0,0,OUT
1007,0,11,77076,F,0,0,IN
1008,0,47,77102,I,0,0,OUT
1009,0,47,77102,F,0,0,IN
1010,0,68,77153,_,0,0,IN
1011,0,68,77153,_,0,0,OUT
1012,0,68,77153,F,0,0,IN
1013,0,59,77248,F,0,0,OUT
1014,0,59,77248,E,0,0,IN
1015,0,14,77321,E,0,0,OUT
1016,0,14,77321,F,0,0,IN
1017,0,65,77394,F,0,0,OUT
1018,0,65,77394,E,0,0,IN
1019,0,68,77482,F,0,0,OUT
1020,0,68,77482,E,0,0,IN
1021,0,68,77543,E,0,0,OUT
1022,0,68,77543,I,0,0,IN
1023,0,68,77603,I,0,0,OUT
1024,0,68,77603,F,0,0,IN
1025,0,10,77784,F,0,0,OUT
1026,0,10,77784,I,0,0,IN
1027,0,19,77833,E,0,0,OUT
1028,0,19,77833,F,0,0,IN
1029,0,10,77874,I,0,0,OUT
1030,0,10,77874,F,0,0,IN
1031,0,2,78154,E,0,0,OUT
1032,0,2,78154,F,0,0,IN
1033,0,2,78185,F,0,0,OUT
1034,0,2,78185,E,0,0,IN
1035,0,2,78296,E,0,0,OUT
1036,0,2,78296,F,0,0,IN
1037,0,14,78301,F,0,0,OUT
1038,0,14,78301,E,0,0,IN
1039,0,68,78548,F,0,0,OUT
1040,0,68,78548,E,0,0,IN
1041,0,62,78557,E,0,0,OUT
1042,0,62,78557,F,0,0,IN
1043,0,62,78616,F,0,0,OUT
1044,0,62,78616,E,0,0,IN
1045,0,69,78713,_,0,0,IN
1046,0,69,78713,_,0,0,OUT
1047,0,69,78713,F,0,0,IN
1048,0,42,78762,E,0,0,OUT
1049,0,42,78762,F,0,0,IN
1050,0,42,78871,F,0,0,OUT
1051,0,42,78871,E,0,0,IN
1052,0,42,78897,E,0,0,OUT
1053,0,42,78897,I,0,0,IN
1054,0,42,78926,I,0,0,OUT
1055,0,42,78926,F,0,0,IN
1056,0,41,78932,F,0,0,OUT
1057,0,41,78932,I,0,0,IN
1058,0,41,78971,I,0,0,OUT
1059,0,41,78971,F,0,0,IN
1060,0,13,79091,F,0,0,OUT
1061,0,13,79091,E,0,0,IN
1062,0,15,79170,F,0,0,OUT
1063,0,15,79170,I,0,0,IN
1064,0,22,79174,F,0,0,OUT
1065,0,22,79174,E,0,0,IN
1066,0,15,79195,I,0,0,OUT
1067,0,15,79195,E,0,0,IN
1068,0,70,79349,_,0,0,IN
1069,0,70,79349,_,0,0,OUT
1070,0,70,79349,F,0,0,IN
1071,0,71,79704,_,0,0,IN
1072,0,71,79704,_,0,0,OUT
1073,0,71,79704,F,0,0,IN
1074,0,26,79801,E,0,0,OUT
1075,0,26,79801,F,0,0,IN
1076,0,-1,79859,IXX,0,-1,IN
1077,0,26,79897,F,0,0,OUT
1078,0,26,79897,I,0,0,IN
1079,0,5,79921,F,0,0,OUT
1080,0,5,79921,I,0,0,IN
1081,0,26,79927,I,0,0,OUT
1082,0,26,79927,F,0,0,IN
1083,0,-1,79939,IXX,80,-1,OUT
1084,0,0,79940,F,0,0,OUT
1085,0,0,79940,E,0,0,IN
1086,0,5,79992,I,6,0,OUT
1087,0,5,79992,E,0,0,IN
1088,0,26,79996,F,0,0,OUT
1089,0,26,79996,E,0,0,IN
1090,0,47,80177,F,0,0,OUT
1091,0,47,80177,E,0,0,IN
1092,0,51,80202,E,0,0,OUT
1093,0,51,80202,F,0,0,IN
1094,0,12,80236,E,0,0,OUT
1095,0,12,80236,F,0,0,IN
1096,0,29,80250,E,0,0,OUT
1097,0,29,80250,F,0,0,IN
1098,0,51,80348,F,0,0,OUT
1099,0,51,80348,E,0,0,IN
1100,0,72,80413,_,0,0,IN
1101,0,72,80413,_,0,0,OUT
1102,0,72,80413,F,0,0,IN
1103,0,12,80434,F,0,0,OUT
1104,0,12,80434,I,0,0,IN
1105,0,12,80494,I,0,0,OUT
1106,0,12,80494,F,0,0,IN
1107,0,24,80597,E,0,0,OUT
1108,0,24,80597,F,0,0,IN
1109,0,71,80673,F,0,0,OUT
1110,0,71,80673,I,0,0,IN
1111,0,71,80723,I,0,0,OUT
1112,0,71,80723,F,0,0,IN
1113,0,2,80733,F,0,0,OUT
1114,0,2,80733,I,0,0,IN
1115,0,2,80778,I,0,0,OUT
1116,0,2,80778,F,0,0,IN
1117,0,17,80824,F,0,0,OUT
1118,0,17,80824,E,0,0,IN
1119,0,22,80900,E,0,0,OUT
1120,0,22,80900,F,0,0,IN
1121,0,0,81080,E,0,0,OUT
1122,0,0,81080,F,0,0,IN
1123,0,29,81128,F,0,0,OUT
1124,0,29,81128,E,0,0,IN
1125,0,16,81225,E,0,0,OUT
1126,0,16,81225,I,0,0,IN
1127,0,16,81245,I,0,0,OUT
1128,0,16,81245,F,0,0,IN
1129,0,10,81274,F,0,0,OUT
1130,0,10,81274,I,0,0,IN
1131,0,10,81294,I,0,0,OUT
1132,0,10,81294,F,0,0,IN
1133,0,73,81307,_,0,0,IN
1134,0,73,81307,_,0,0,OUT
1135,0,73,81307,F,0,0,IN
1136,0,74,81343,_,0,0,IN
1137,0,74,81343,_,0,0,OUT
1138,0,74,81343,I,0,0,IN
1139,0,74,81393,I,0,0,OUT
1140,0,74,81393,F,0,0,IN
1141,0,16,81427,F,0,0,OUT
1142,0,16,81427,E,0,0,IN
1143,0,0,81440,F,0,0,OUT
1144,0,0,81440,E,0,0,IN
1145,0,75,81480,_,0,0,IN
1146,0,75,81480,_,0,0,OUT
1147,0,75,81480,F,0,0,IN
1148,0,76,81502,_,0,0,IN
1149,0,76,81502,_,0,0,OUT
1150,0,76,81502,F,0,0,IN
1151,0,75,81667,F,0,0,OUT
1152,0,75,81667,E,0,0,IN
1153,0,70,82048,F,0,0,OUT
1154,0,70,82048,I,0,0,IN
1155,0,70,82067,I,0,0,OUT
1156,0,70,82067,F,0,0,IN
1157,0,70,82112,F,0,0,OUT
1158,0,70,82112,I,0,0,IN
1159,0,70,82131,I,0,0,OUT
1160,0,70,82131,E,0,0,IN
1161,0,22,82248,F,0,0,OUT
1162,0,22,82248,I,0,0,IN
1163,0,22,82278,I,0,0,OUT
1164,0,22,82278,F,0,0,IN
1165,0,74,82314,F,0,0,OUT
1166,0,74,82314,E,0,0,IN
1167,0,77,82389,_,0,0,IN
1168,0,77,82389,_,0,0,OUT
1169,0,77,82389,I,0,0,IN
1170,0,77,82409,I,0,0,OUT
1171,0,77,82409,F,0,0,IN
1172,0,19,82437,F,0,0,OUT
1173,0,19,82437,I,0,0,IN
1174,0,19,82451,I,0,0,OUT
1175,0,19,82451,F,0,0,IN
1176,0,76,82539,F,0,0,OUT
1177,0,76,82539,E,0,0,IN
1178,0,77,82557,F,0,0,OUT
1179,0,77,82557,E,0,0,IN
1180,0,76,82601,E,0,0,OUT
1181,0,76,82601,I,0,0,IN
1182,0,76,82616,I,0,0,OUT
1183,0,76,82616,F,0,0,IN
1184,0,19,82622,F,0,0,OUT
1185,0,19,82622,I,0,0,IN
1186,0,19,82699,I,0,0,OUT
1187,0,19,82699,F,0,0,IN
1188,0,22,82854,F,0,0,OUT
1189,0,22,82854,E,0,0,IN
1190,0,7,83196,E,0,0,OUT
1191,0,7,83196,F,0,0,IN
1192,0,78,83246,_,0,0,IN
1193,0,78,83246,_,0,0,OUT
1194,0,78,83246,F,0,0,IN
1195,0,43,83325,E,0,0,OUT
1196,0,43,83325,F,0,0,IN
1197,0,78,83328,F,0,0,OUT
1198,0,78,83328,E,0,0,IN
1199,0,7,83506,F,0,0,OUT
1200,0,7,83506,I,0,0,IN
1201,0,71,83508,F,0,0,OUT
1202,0,71,83508,I,0,0,IN
1203,0,71,83537,I,0,0,OUT
1204,0,71,83537,F,0,0,IN
1205,0,49,83551,E,0,0,OUT
1206,0,49,83551,F,0,0,IN
1207,0,7,83560,I,0,0,OUT
1208,0,7,83560,F,0,0,IN
1209,0,49,83643,F,0,0,OUT
1210,0,49,83643,E,0,0,IN
1211,0,71,83679,F,0,0,OUT
1212,0,71,83679,E,0,0,IN
1213,0,6,83837,F,0,0,OUT
1214,0,6,83837,I,0,0,IN
1215,0,6,83867,I,0,0,OUT
1216,0,6,83867,E,0,0,IN
1217,0,23,83881,F,0,0,OUT
1218,0,23,83881,I,0,0,IN
1219,0,3,84085,E,0,0,OUT
1220,0,3,84085,I,0,0,IN
1221,0,3,84115,I,0,0,OUT
1222,0,3,84115,F,0,0,IN
1223,0,12,84278,F,0,0,OUT
1224,0,12,84278,E,0,0,IN
1225,0,69,84289,F,0,0,OUT
1226,0,69,84289,E,0,0,IN
1227,0,32,84604,F,0,0,OUT
1228,0,32,84604,E,0,0,IN
1229,0,71,84614,E,0,0,OUT
1230,0,71,84614,I,0,0,IN
1231,0,71,84653,I,0,0,OUT
1232,0,71,84653,F,0,0,IN
1233,0,79,84670,_,0,0,IN
1234,0,79,84670,_,0,0,OUT
1235,0,79,84670,I,0,0,IN
1236,0,79,84695,I,0,0,OUT
1237,0,79,84695,F,0,0,IN
1238,0,65,84768,E,0,0,OUT
1239,0,65,84768,F,0,0,IN
1240,0,79,84780,F,0,0,OUT
1241,0,79,84780,E,0,0,IN
1242,0,71,84783,F,0,0,OUT
1243,0,71,84783,E,0,0,IN
1244,0,52,84829,F,0,0,OUT
1245,0,52,84829,I,0,0,IN
1246,0,80,84841,_,0,0,IN
1247,0,80,84841,_,0,0,OUT
1248,0,80,84841,F,0,0,IN
1249,0,76,84875,F,0,0,OUT
1250,0,76,84875,E,0,0,IN
1251,0,52,84889,I,0,0,OUT
1252,0,52,84889,E,0,0,IN
1253,0,51,84907,E,0,0,OUT
1254,0,51,84907,F,0,0,IN
1255,0,80,84907,F,0,0,OUT
1256,0,80,84907,E,0,0,IN
1257,0,52,84951,E,0,0,OUT
1258,0,52,84951,F,0,0,IN
1259,0,53,84955,E,0,0,OUT
1260,0,53,84955,I,0,0,IN
1261,0,53,84997,I,0,0,OUT
1262,0,53,84997,F,0,0,IN
1263,0,51,85033,F,0,0,OUT
1264,0,51,85033,E,0,0,IN
1265,0,53,85046,F,0,0,OUT
1266,0,53,85046,E,0,0,IN
1267,0,65,85153,F,0,0,OUT
1268,0,65,85153,E,0,0,IN
1269,0,23,85341,I,0,0,OUT
1270,0,23,85341,F,0,0,IN
1271,0,44,85394,E,0,0,OUT
1272,0,44,85394,F,0,0,IN
1273,0,44,85445,F,0,0,OUT
1274,0,44,85445,I,0,0,IN
1275,0,44,85480,I,0,0,OUT
1276,0,44,85480,F,0,0,IN
1277,0,33,85562,E,0,0,OUT
1278,0,33,85562,I,0,0,IN
1279,0,33,85577,I,0,0,OUT
1280,0,33,85577,F,0,0,IN
1281,0,23,85610,F,0,0,OUT
1282,0,23,85610,E,0,0,IN
1283,0,73,85619,F,0,0,OUT
1284,0,73,85619,E,0,0,IN
1285,0,43,85765,F,0,0,OUT
1286,0,43,85765,I,0,0,IN
1287,0,43,85780,I,0,0,OUT
1288,0,43,85780,F,0,0,IN
1289,0,44,85802,F,0,0,OUT
1290,0,44,85802,E,0,0,IN
1291,0,43,85803,F,0,0,OUT
1292,0,43,85803,I,0,0,IN
1293,0,43,85827,I,0,0,OUT
1294,0,43,85827,F,0,0,IN
1295,0,65,85897,E,0,0,OUT
1296,0,65,85897,F,0,0,IN
1297,0,65,85946,F,0,0,OUT
1298,0,65,85946,I,0,0,IN
1299,0,52,86025,F,0,0,OUT
1300,0,52,86025,E,0,0,IN
1301,0,65,86031,I,0,0,OUT
1302,0,65,86031,F,0,0,IN
1303,0,65,86041,F,0,0,OUT
1304,0,65,86041,I,0,0,IN
1305,0,65,86051,I,0,0,OUT
1306,0,65,86051,F,0,0,IN
1307,0,65,86145,F,0,0,OUT
1308,0,65,86145,I,0,0,IN
1309,0,65,86155,I,0,0,OUT
1310,0,65,86155,F,0,0,IN
1311,0,65,86197,F,0,0,OUT
1312,0,65,86197,E,0,0,IN
1313,0,10,86222,F,0,0,OUT
1314,0,10,86222,E,0,0,IN
1315,0,64,86416,F,0,0,OUT
1316,0,64,86416,I,0,0,IN
1317,0,48,86458,E,0,0,OUT
1318,0,48,86458,F,0,0,IN
1319,0,7,86476,F,0,0,OUT
1320,0,7,86476,E,0,0,IN
1321,0,48,86493,F,0,0,OUT
1322,0,48,86493,E,0,0,IN
1323,0,64,86546,I,0,0,OUT
1324,0,64,86546,E,0,0,IN
1325,0,29,87014,E,0,0,OUT
1326,0,29,87014,I,0,0,IN
1327,0,24,87034,F,0,0,OUT
1328,0,24,87034,E,0,0,IN
1329,0,29,87058,I,0,0,OUT
1330,0,29,87058,F,0,0,IN
1331,0,2,87078,F,0,0,OUT
1332,0,2,87078,E,0,0,IN
1333,0,19,87126,F,0,0,OUT
1334,0,19,87126,E,0,0,IN
1335,0,46,88562,E,0,0,OUT
1336,0,46,88562,F,0,0,IN
1337,0,45,88606,E,0,0,OUT
1338,0,45,88606,F,0,0,IN
1339,0,72,88932,F,0,0,OUT
1340,0,72,88932,E,0,0,IN
1341,0,45,88936,F,0,0,OUT
1342,0,45,88936,I,0,0,IN
1343,0,45,88956,I,0,0,OUT
1344,0,45,88956,F,0,0,IN
1345,0,21,89066,E,0,0,OUT
1346,0,21,89066,F,0,0,IN
1347,0,28,89067,F,0,0,OUT
1348,0,28,89067,I,0,0,IN
1349,0,28,89097,I,0,0,OUT
1350,0,28,89097,F,0,0,IN
1351,0,4,89133,E,0,0,OUT
1352,0,4,89133,F,0,0,IN
1353,0,21,89142,F,0,0,OUT
1354,0,21,89142,I,0,0,IN
1355,0,21,89184,I,0,0,OUT
1356,0,21,89184,F,0,0,IN
1357,0,54,89205,F,0,0,OUT
1358,0,54,89205,E,0,0,IN
1359,0,19,89251,E,0,0,OUT
1360,0,19,89251,F,0,0,IN
1361,0,4,89261,F,0,0,OUT
1362,0,4,89261,I,0,0,IN
1363,0,19,89269,F,0,0,OUT
1364,0,19,89269,E,0,0,IN
1365,0,4,89281,I,0,0,OUT
1366,0,4,89281,F,0,0,IN
1367,0,44,89326,E,0,0,OUT
1368,0,44,89326,F,0,0,IN
1369,0,24,89558,E,0,0,OUT
1370,0,24,89558,F,0,0,IN
1371,0,72,89584,E,0,0,OUT
1372,0,72,89584,F,0,0,IN
1373,0,28,89734,F,0,0,OUT
1374,0,28,89734,I,0,0,IN
1375,0,28,89749,I,0,0,OUT
1376,0,28,89749,E,0,0,IN
1377,0,-1,89980,IXX,0,-1,IN
1378,0,36,89989,E,0,0,OUT
1379,0,36,89989,F,0,0,IN
1380,0,-1,90009,IXX,29,-1,OUT
1381,0,36,90042,F,0,0,OUT
1382,0,36,90042,E,0,0,IN
1383,0,24,90227,F,0,0,OUT
1384,0,24,90227,E,0,0,IN
1385,0,66,90251,E,0,0,OUT
1386,0,66,90251,F,0,0,IN
1387,0,81,90489,_,0,0,IN
1388,0,81,90489,_,0,0,OUT
1389,0,81,90489,F,0,0,IN
1390,0,81,90530,F,0,0,OUT
1391,0,81,90530,I,0,0,IN
1392,0,81,90549,I,0,0,OUT
1393,0,81,90549,F,0,0,IN
1394,0,63,90678,E,0,0,OUT
1395,0,63,90678,F,0,0,IN
1396,0,81,90720,F,0,0,OUT
1397,0,81,90720,I,0,0,IN
1398,0,81,90749,I,0,0,OUT
1399,0,81,90749,F,0,0,IN
1400,0,7,90908,E,0,0,OUT
1401,0,7,90908,F,0,0,IN
1402,0,7,91085,F,0,0,OUT
1403,0,7,91085,I,0,0,IN
1404,0,7,91125,I,0,0,OUT
1405,0,7,91125,F,0,0,IN
1406,0,81,91178,F,0,0,OUT
1407,0,81,91178,E,0,0,IN
1408,0,5,91340,E,0,0,OUT
1409,0,5,91340,F,0,0,IN
1410,0,82,91399,_,0,0,IN
1411,0,82,91399,_,0,0,OUT
1412,0,82,91399,F,0,0,IN
1413,0,0,91441,E,0,0,OUT
1414,0,0,91441,F,0,0,IN
1415,0,42,91493,F,0,0,OUT
1416,0,42,91493,E,0,0,IN
1417,0,83,91525,_,0,0,IN
1418,0,83,91525,_,0,0,OUT
1419,0,83,91525,I,0,0,IN
1420,0,44,91526,F,0,0,OUT
1421,0,44,91526,I,0,0,IN
1422,0,83,91539,I,0,0,OUT
1423,0,83,91539,E,0,0,IN
1424,0,0,91565,F,0,0,OUT
1425,0,0,91565,I,0,0,IN
1426,0,0,91604,I,0,0,OUT
1427,0,0,91604,E,0,0,IN
1428,0,44,91666,I,0,0,OUT
1429,0,44,91666,F,0,0,IN
1430,0,84,91671,_,0,0,IN
1431,0,84,91671,_,0,0,OUT
1432,0,84,91671,F,0,0,IN
1433,0,84,91721,F,0,0,OUT
1434,0,84,91721,E,0,0,IN
1435,0,85,91771,_,0,0,IN
1436,0,85,91771,_,0,0,OUT
1437,0,85,91771,F,0,0,IN
1438,0,86,91801,_,0,0,IN
1439,0,86,91801,_,0,0,OUT
1440,0,86,91801,F,0,0,IN
1441,0,16,91839,E,0,0,OUT
1442,0,16,91839,F,0,0,IN
1443,0,86,91863,F,0,0,OUT
1444,0,86,91863,I,0,0,IN
1445,0,86,91883,I,0,0,OUT
1446,0,86,91883,F,0,0,IN
1447,0,56,91935,E,0,0,OUT
1448,0,56,91935,F,0,0,IN
1449,0,87,91942,_,0,0,IN
1450,0,87,91942,_,0,0,OUT
1451,0,87,91942,F,0,0,IN
1452,0,16,91961,F,0,0,OUT
1453,0,16,91961,E,0,0,IN
1454,0,87,92046,F,0,0,OUT
1455,0,87,92046,E,0,0,IN
1456,0,63,92190,F,0,0,OUT
1457,0,63,92190,E,0,0,IN
1458,0,5,92309,F,0,0,OUT
1459,0,5,92309,I,0,0,IN
1460,0,5,92344,I,0,0,OUT
1461,0,5,92344,F,0,0,IN
1462,0,7,92381,F,0,0,OUT
1463,0,7,92381,I,0,0,IN
1464,0,7,92400,I,0,0,OUT
1465,0,7,92400,F,0,0,IN
1466,0,29,92435,F,0,0,OUT
1467,0,29,92435,E,0,0,IN
1468,0,7,92480,F,0,0,OUT
1469,0,7,92480,I,0,0,IN
1470,0,7,92560,I,0,0,OUT
1471,0,7,92560,F,0,0,IN
1472,0,66,92619,F,0,0,OUT
1473,0,66,92619,I,0,0,IN
1474,0,66,92639,I,0,0,OUT
1475,0,66,92639,E,0,0,IN
